BldgID,BuildingSF,StarRating,BuildingClass,SalePrice,PricePerSF,SaleStatus,SecondaryType,LandAreaAC,NumberOfFloors,CeilingHeightDecimals,LocationType,PropertyZipCode,MSA,NearestMajorHighwayInterchange,DistancetoNearestInterchange,GeographicMedicalCostIndexbyZipCode,quarter,year
1,141000,2,B,3550000,25.18,Sold,Manufacturing,13.41,1,12.99,Suburban,1001,44140,6032,26.2,1.0995,2020Q4,2020
2,128500,4,B,5025000,39.11,Sold,Warehouse,15.35,1,25,Suburban,1001,44140,6032,26.2,1.0995,2019Q4,2019
3,84303,2,C,5000000,59.31,Sold,Distribution,15.74,1,18,Suburban,1020,44140,6032,33.84,1.0995,2019Q4,2019
4,74520,2,C,3300000,44.28,Sold,Manufacturing,4.91,1,20,Suburban,1022,44140,6032,35.49,1.0995,2020Q4,2020
5,55000,3,B,1975000,35.91,Sold,Manufacturing,6.26,1,20,Suburban,1022,44140,6032,35.49,1.0995,2019Q1,2019
6,70024,2,C,1200000,17.14,Sold,Manufacturing,0.71,4,12,Suburban,1040,44140,6032,34.6,1.0995,2020Q4,2020
7,110800,2,B,3000000,27.08,Sold,Warehouse,8.04,1,22,Suburban,1040,44140,6032,34.6,1.0995,2020Q4,2020
8,158077,2,C,1130000,7.15,Sold,Manufacturing,5,1,15,Suburban,1040,44140,6032,34.6,1.0995,2020Q1,2020
9,230000,2,C,2700000,11.74,Under Contract,Manufacturing,3.66,4,18.5,Suburban,1040,44140,6032,34.6,1.0995,2021Q2,2021
10,125182,4,C,4400000,35.15,Sold,Manufacturing,6.8,1,24,Suburban,1085,44140,6032,28.52,1.0995,2021Q1,2021
11,147294,3,B,35000000,237.62,Sold,Refrigeration/Cold Storage,14.69,1,46.5,Suburban,1085,44140,6032,28.52,1.0995,2020Q3,2020
12,60000,2,B,3700000,61.67,Sold,Manufacturing,3.96,1,20,Suburban,1085,44140,6032,28.52,1.0995,2020Q2,2020
13,171445,1,C,1112500,6.49,Sold,Distribution,14.67,1,24,Suburban,1085,44140,6032,28.52,1.0995,2019Q4,2019
14,147000,2,B,3040000,20.68,Sold,Distribution,3.77,2,19,Suburban,1089,44140,6032,28.5,1.0995,2021Q1,2021
15,219336,2,C,1155000,5.27,Sold,Manufacturing,9,4,15.33,Suburban,1095,44140,6032,34.14,1.0995,2020Q4,2020
16,103000,3,C,3700000,35.92,Sold,Warehouse,4.5,1,20,Suburban,1104,44140,6032,30.95,1.0995,2020Q4,2020
17,229760,3,B,4000000,17.41,Sold,Manufacturing,5.06,1,10,Suburban,1151,44140,6032,34.01,1.0995,2020Q3,2020
18,251640,3,B,3024982,12.02,Sold,Distribution,13.53,2,25,Suburban,1201,38340,6032,54.83,1.0995,2019Q2,2019
19,167600,3,B,3800000,22.67,Sold,Manufacturing,45,1,30.5,Suburban,1238,38340,6032,44.72,1.0995,2019Q1,2019
20,199000,2,C,26800000,134.67,Sold,Warehouse,9.51,4,14,Suburban,1331,49340,2114,60.05,1.0995,2020Q2,2020
21,97461,3,B,4250000,43.61,Sold,Warehouse,41.27,1,14,Suburban,1373,44140,6032,52.72,1.0995,2020Q4,2020
22,200000,2,B,2750000,13.75,Sold,Undetermined,9.09,2,14,Suburban,1420,49340,2114,40.38,1.0995,2020Q2,2020
23,101017,2,C,3900000,38.61,Sold,Distribution,8.58,2,30,Suburban,1420,49340,2114,40.38,1.0995,2020Q1,2020
24,350000,2,C,5600000,16,Sold,Warehouse,17,1,23,Suburban,1420,49340,2114,40.38,1.0995,2019Q4,2019
25,58000,3,C,1250000,21.55,Sold,Warehouse,4,2,16,Suburban,1420,49340,2114,40.38,1.0995,2019Q2,2019
26,355000,4,B,36700000,103.38,Sold,Warehouse,34.89,1,24,Suburban,1434,14460,2114,30,1.238,2019Q2,2019
27,51000,2,B,3900000,76.47,Sold,Warehouse,5,1,18,Suburban,1440,49340,2114,49.36,1.0995,2021Q1,2021
28,72392,2,C,3250000,44.89,Sold,Manufacturing,6.62,1,32,Suburban,1440,49340,2114,49.36,1.0995,2021Q1,2021
29,128592,3,C,4250000,33.05,Sold,Manufacturing,6.44,1,16,Suburban,1453,49340,2114,36.77,1.0995,2020Q4,2020
30,59713,3,B,7385000,123.67,Sold,Warehouse,11.98,1,20.5,Suburban,1460,14460,2114,24.84,1.238,2020Q4,2020
31,62000,3,B,4425000,71.37,Sold,Manufacturing,6.96,2,14.5,Suburban,1462,49340,2114,36.61,1.0995,2021Q2,2021
32,50364,2,C,265000,5.26,Sold,Warehouse,2.2,2,20,Suburban,1475,49340,2114,54.36,1.0995,2020Q4,2020
33,97105,3,B,5350000,55.1,Sold,Warehouse,7.3,1,13,Suburban,1501,49340,2114,40.88,1.0995,2020Q4,2020
34,64260,3,B,8000000,124.49,Sold,Distribution,7.3,1,22,Suburban,1501,49340,2114,40.88,1.0995,2019Q3,2019
35,75000,2,C,4760000,63.47,Sold,Distribution,3.04,1,14,Suburban,1501,49340,2114,40.88,1.0995,2019Q1,2019
36,156000,2,C,1350000,8.65,Sold,Warehouse,5.7,8,24,Suburban,1510,49340,2114,31.74,1.0995,2021Q1,2021
37,165000,2,C,2500000,15.15,Sold,Manufacturing,3.7,2,12.5,Suburban,1510,49340,2114,31.74,1.0995,2020Q4,2020
38,68303,2,C,650000,9.52,Sold,Warehouse,0.59,4,14,Suburban,1510,49340,2114,31.74,1.0995,2019Q3,2019
39,458000,4,C,24000000,52.4,Sold,Distribution,53.71,1,23.15,Suburban,1510,49340,2114,31.74,1.0995,2019Q2,2019
40,105400,3,B,9900000,93.93,Sold,Manufacturing,8.41,2,13.85,Suburban,1527,49340,2114,37.33,1.0995,2020Q3,2020
41,105400,3,B,9700000,92.03,Sold,Manufacturing,8.41,2,13.85,Suburban,1527,49340,2114,37.33,1.0995,2019Q4,2019
42,211600,4,B,33000000,155.95,Sold,Manufacturing,19.33,2,34,Suburban,1532,49340,2114,29.71,1.0995,2021Q1,2021
43,80000,2,C,6250000,78.13,Sold,Warehouse,6.3,1,16,Suburban,1545,49340,2114,33.98,1.0995,2020Q3,2020
44,168000,3,B,5964000,35.5,Sold,Warehouse,15.4,2,26,Suburban,1570,49340,2114,46.04,1.0995,2019Q3,2019
45,104000,3,C,4200000,40.38,Sold,Warehouse,31,1,22,Suburban,1570,49340,2114,46.04,1.0995,2019Q1,2019
46,113679,2,C,3791000,33.35,Sold,Warehouse,14.93,3,13,Suburban,1571,49340,2114,48.53,1.0995,2020Q4,2020
47,146000,3,C,10600000,72.6,Sold,Warehouse,16.07,1,28,Suburban,1583,49340,2114,36.72,1.0995,2019Q3,2019
48,60000,3,B,4200000,70,Sold,Manufacturing,7,1,22,Suburban,1590,49340,2114,38.42,1.0995,2020Q4,2020
49,60000,3,B,3977095,66.28,Sold,Warehouse,9.36,1,26.5,Suburban,1590,49340,2114,38.42,1.0995,2020Q3,2020
50,176000,3,B,7200000,40.91,Sold,Warehouse,19.52,1,18.5,Suburban,1603,49340,2114,40.23,1.0995,2020Q3,2020
51,72400,2,B,1200000,16.57,Sold,Manufacturing,1.71,3,12,Suburban,1603,49340,2114,40.23,1.0995,2019Q3,2019
52,318466,2,B,2436000,7.65,Sold,Manufacturing,4,5,10,Suburban,1604,49340,2114,36.86,1.0995,2019Q2,2019
53,123548,2,C,4000000,32.38,Sold,Manufacturing,4.72,2,20.35,Suburban,1606,49340,2114,37.32,1.0995,2020Q1,2020
54,85000,2,C,1050000,12.35,Sold,Warehouse,1.94,3,16,Suburban,1606,49340,2114,37.32,1.0995,2019Q3,2019
55,156980,2,C,850000,5.41,Sold,Warehouse,3.67,1,16,Suburban,1610,49340,2114,38.63,1.0995,2019Q4,2019
56,65245,3,C,5100000,78.17,Sold,Warehouse,4.41,1,23,Suburban,1746,14460,2114,22.12,1.238,2020Q4,2020
57,52250,2,C,1815000,34.74,Sold,Manufacturing,4.3,1,16,Suburban,1746,14460,2114,22.12,1.238,2019Q1,2019
58,86347,3,C,1922001,22.26,Sold,Warehouse,15.17,1,45,Suburban,1747,49340,2127,28.99,1.0995,2019Q4,2019
59,175788,3,B,17155000,97.59,Sold,Manufacturing,17.1,1,21.83,Suburban,1752,14460,2114,24.51,1.238,2019Q4,2019
60,296700,4,A,52700000,177.62,Sold,Distribution,34.05,1,25,Suburban,1757,49340,2114,27.46,1.0995,2020Q4,2020
61,327237,4,B,33600000,102.68,Sold,Warehouse,29.23,2,32,Suburban,1757,49340,2114,27.46,1.0995,2019Q2,2019
62,75000,3,B,5750000,76.67,Sold,Warehouse,16.48,2,22,Suburban,1775,14460,2114,23.02,1.238,2019Q3,2019
63,62200,2,C,9500000,152.73,Sold,Warehouse,3.33,1,15,Suburban,1801,14460,2114,9.51,1.238,2020Q4,2020
64,66219,3,C,10400000,157.05,Sold,Warehouse,3.69,1,21.65,Suburban,1801,14460,2114,9.51,1.238,2020Q3,2020
65,75000,4,C,7600000,101.33,Sold,Warehouse,3,1,29,Suburban,1801,14460,2114,9.51,1.238,2020Q3,2020
66,52880,3,C,3025000,57.21,Sold,Service,2.2,1,18.5,Suburban,1801,14460,2114,9.51,1.238,2020Q1,2020
67,189600,3,B,37005613,195.18,Sold,Warehouse,16.24,1,19.4,Suburban,1810,14460,2114,20.16,1.0995,2021Q1,2021
68,56250,3,C,7516250,133.62,Sold,Warehouse,8,1,17,Suburban,1821,14460,2114,15.89,1.238,2021Q1,2021
69,61000,3,A,7400000,121.31,Sold,Warehouse,6,2,24,Suburban,1832,14460,2114,29.07,1.0995,2020Q3,2020
70,178000,4,A,14000000,78.65,Sold,Manufacturing,20.99,1,23.5,Suburban,1832,14460,2114,29.07,1.0995,2020Q3,2020
71,77000,4,C,5900000,76.62,Sold,Warehouse,7.79,1,22,Suburban,1833,14460,2114,25.77,1.0995,2019Q3,2019
72,317000,2,C,3475000,10.96,Sold,Manufacturing,2.02,7,11,Suburban,1840,14460,2114,24.32,1.0995,2021Q1,2021
73,106693,2,C,3075000,28.82,Sold,Manufacturing,3.15,1,16,Suburban,1841,14460,2114,24.69,1.0995,2021Q2,2021
74,135770,2,C,2900000,21.36,Sold,Manufacturing,2.19,2,24,Suburban,1841,14460,2114,24.69,1.0995,2021Q1,2021
75,68000,2,C,783142,11.52,Sold,Manufacturing,0.87,2,14,Suburban,1841,14460,2114,24.69,1.0995,2020Q4,2020
76,105790,2,C,5100000,48.21,Sold,Manufacturing,5.51,1,25,Suburban,1843,14460,2114,23.24,1.0995,2019Q4,2019
77,160550,3,C,5500000,34.26,Sold,Distribution,9.9,1,20,Suburban,1843,14460,2114,23.24,1.0995,2019Q4,2019
78,60672,2,C,2900000,47.8,Sold,Distribution,4.49,1,18,Suburban,1843,14460,2114,23.24,1.0995,2019Q2,2019
79,78115,3,C,5450000,69.77,Sold,Warehouse,4.85,2,17.4,Suburban,1844,14460,2114,26.07,1.0995,2019Q1,2019
80,75000,2,C,1443750,19.25,Sold,Warehouse,1.17,3,12,Suburban,1852,14460,2114,22.19,1.238,2020Q4,2020
81,65707,2,C,1450000,22.07,Sold,Warehouse,2.11,4,13,Suburban,1852,14460,2114,22.19,1.238,2019Q4,2019
82,381192,3,B,61350000,160.94,Sold,Warehouse,39.5,1,24,Suburban,1887,14460,2114,14.57,1.238,2021Q1,2021
83,86200,3,B,15000000,174.01,Sold,Refrigeration/Cold Storage,3.8,1,27,Suburban,1887,14460,2114,14.57,1.238,2020Q4,2020
84,192868,2,C,13075000,67.79,Sold,Warehouse,12.36,2,12,Suburban,1887,14460,2114,14.57,1.238,2019Q4,2019
85,120000,3,C,14850000,123.75,Sold,Distribution,5.76,1,27,Suburban,1887,14460,2114,14.57,1.238,2019Q3,2019
86,180000,3,C,19350000,107.5,Sold,Distribution,9.71,1,25,Suburban,1890,14460,2114,7.31,1.238,2020Q1,2020
87,112851,4,C,8000000,70.89,Sold,Warehouse,7.2,1,27,Suburban,1923,14460,2114,15.71,1.0995,2019Q2,2019
88,67797,3,B,9300000,137.17,Sold,Food Processing,9.59,2,21.5,Suburban,1930,14460,2114,26.97,1.0995,2020Q2,2020
89,106897,4,B,14500000,135.64,Sold,Manufacturing,7.64,2,32,Suburban,1938,14460,2114,25.04,1.0995,2020Q4,2020
90,217592,4,B,36521700,167.84,Sold,Warehouse,14.1,2,21.5,Suburban,1960,14460,2114,13.08,1.0995,2020Q4,2020
91,69000,3,B,1050000,15.22,Sold,Warehouse,2.3,5,22.5,Suburban,1960,14460,2114,13.08,1.0995,2020Q4,2020
92,159500,5,A,30100000,188.71,Sold,Distribution,12.75,1,30,Suburban,1960,14460,2114,13.08,1.0995,2020Q3,2020
93,182380,3,C,34150000,187.25,Sold,Refrigeration/Cold Storage,14.2,1,26,Suburban,1960,14460,2114,13.08,1.0995,2019Q3,2019
94,148000,3,C,9200000,62.16,Sold,Warehouse,6.1,1,19.15,Suburban,1970,14460,2114,13.76,1.0995,2020Q2,2020
95,50000,3,B,7000000,140,Sold,Warehouse,3,1,17.5,Suburban,2019,14460,2169,27.58,1.238,2020Q1,2020
96,54257,2,B,8735000,160.99,Sold,Distribution,5.06,2,21,Suburban,2021,14460,2169,9.15,1.238,2020Q4,2020
97,85000,2,B,2500000,29.41,Sold,Warehouse,3.3,2,10,Suburban,2021,14460,2169,9.15,1.238,2019Q2,2019
98,81870,3,B,8180000,99.91,Sold,Distribution,8,1,26,Suburban,2021,14460,2169,9.15,1.238,2019Q1,2019
99,228560,3,B,46750000,204.54,Sold,Distribution,14.8,1,20.4,Suburban,2026,14460,2169,8.68,1.238,2020Q4,2020
100,70600,3,B,31000000,439.09,Sold,Warehouse,5.03,1,24,Suburban,2035,14460,2169,18.18,1.238,2021Q2,2021
101,134133,3,B,19910000,148.43,Sold,Warehouse,18.26,1,25,Suburban,2038,14460,2169,23.83,1.238,2020Q4,2020
102,82368,3,B,9000000,109.27,Sold,Warehouse,7.47,2,24,Suburban,2038,14460,2169,23.83,1.238,2020Q1,2020
103,300000,5,A,34500000,115,Sold,Warehouse,37.97,1,38,Suburban,2038,14460,2169,23.83,1.238,2020Q1,2020
104,237480,4,B,20050000,84.43,Sold,Warehouse,14.6,1,28,Suburban,2038,14460,2169,23.83,1.238,2019Q4,2019
105,165000,4,B,13300000,80.61,Sold,Warehouse,14.96,1,22,Suburban,2038,14460,2169,23.83,1.238,2019Q4,2019
106,67436,3,C,5250000,77.85,Sold,Warehouse,4,1,24,Suburban,2048,39300,2169,19.62,1.0995,2021Q1,2021
107,83899,3,C,8250000,98.33,Sold,Manufacturing,7.4,2,21.5,Suburban,2048,39300,2169,19.62,1.0995,2020Q4,2020
108,58000,3,B,3400000,58.62,Sold,Warehouse,3.84,2,28,Suburban,2050,14460,2169,18.37,1.0995,2019Q4,2019
109,52500,3,B,2300000,43.81,Sold,Warehouse,4.24,1,16,Suburban,2053,14460,2169,22.92,1.238,2019Q1,2019
110,72000,3,B,6900000,95.83,Under Contract,Warehouse,75,1,14,Suburban,2054,14460,2169,19.61,1.238,2021Q2,2021
111,380030,3,B,97783700,257.31,Sold,Warehouse,24.87,1,17.5,Suburban,2062,14460,2169,11.44,1.238,2020Q3,2020
112,89000,2,C,280000,3.15,Sold,Warehouse,15.56,1,14,Suburban,2062,14460,2169,11.44,1.238,2020Q2,2020
113,89000,2,C,1500000,16.85,Sold,Warehouse,15.56,1,14,Suburban,2062,14460,2169,11.44,1.238,2019Q1,2019
114,380030,3,B,23500000,61.84,Sold,Warehouse,24.87,1,17.5,Suburban,2062,14460,2169,11.44,1.238,2019Q1,2019
115,104200,4,B,11200000,107.49,Sold,Warehouse,11.12,1,25.5,Suburban,2067,14460,2169,13.33,1.238,2019Q3,2019
116,74991,3,C,7100000,94.68,Sold,Warehouse,4.11,1,20,Suburban,2072,14460,2169,10.34,1.238,2020Q1,2020
117,63088,2,C,900000,14.27,Sold,Manufacturing,0.79,2,12,Suburban,2072,14460,2169,10.34,1.238,2019Q3,2019
118,53391,2,C,1260000,23.6,Sold,Manufacturing,4.42,1,14,Suburban,2072,14460,2169,10.34,1.238,2019Q2,2019
119,105400,3,B,17250000,163.66,Sold,Warehouse,13.42,1,20,Suburban,2072,14460,2169,10.34,1.238,2019Q2,2019
120,112651,3,B,15500000,137.59,Sold,Manufacturing,6.8,1,18.75,Suburban,2090,14460,2169,11.13,1.238,2020Q1,2020
121,212584,2,C,27000000,127.01,Sold,Refrigeration/Cold Storage,4.75,1,14,Urban,2118,14460,2127,1.41,1.238,2020Q2,2020
122,93466,2,C,11000000,117.69,Sold,Warehouse,3.97,1,19.2,Urban,2127,14460,2127,1.26,1.238,2019Q1,2019
123,88256,3,B,32500000,368.25,Sold,Distribution,4.29,1,22,CBD,2127,14460,2127,1.26,1.238,2019Q1,2019
124,84868,2,C,32450000,382.36,Sold,Manufacturing,2.11,3,26,Urban,2143,14460,2114,2.12,1.238,2020Q2,2020
125,81000,2,C,25500000,314.81,Sold,Warehouse,1.77,2,14,Urban,2143,14460,2114,2.12,1.238,2020Q2,2020
126,113000,2,B,15000000,132.74,Sold,Warehouse,3.15,2,13,Urban,2149,14460,2114,3.42,1.238,2020Q4,2020
127,829000,4,B,355000000,428.23,Sold,Warehouse,49.96,2,21,Urban,2151,14460,2114,4.93,1.238,2020Q1,2020
128,287570,2,C,25000000,86.94,Sold,Manufacturing,7.69,2,17.5,Urban,2155,14460,2114,4.54,1.238,2019Q1,2019
129,52200,3,B,7950000,152.3,Sold,Warehouse,4.54,1,28.5,Suburban,2184,14460,2169,2.85,1.238,2021Q2,2021
130,59840,3,B,5150000,86.06,Sold,Warehouse,5.24,1,26,Suburban,2301,14460,2169,12,1.0995,2021Q1,2021
131,71835,3,B,14500000,201.85,Sold,Warehouse,14.13,2,18.2,Suburban,2301,14460,2169,12,1.0995,2019Q1,2019
132,88000,3,B,5500000,62.5,Sold,Warehouse,6.56,1,21,Suburban,2322,14460,2169,9.25,1.238,2021Q1,2021
133,127000,3,B,11637500,91.63,Sold,Warehouse,7.05,1,18,Suburban,2322,14460,2169,9.25,1.238,2020Q1,2020
134,76365,3,B,4110000,53.82,Sold,Manufacturing,3.99,1,19,Suburban,2322,14460,2169,9.25,1.238,2020Q1,2020
135,154314,4,B,9230000,59.81,Sold,Warehouse,8.87,1,26,Suburban,2322,14460,2169,9.25,1.238,2019Q1,2019
136,60112,3,B,6000000,99.81,Under Contract,Warehouse,4.51,1,16,Suburban,2322,14460,2169,9.25,1.238,2021Q2,2021
137,116000,3,B,250000,2.16,Sold,Warehouse,6.3,2,19.5,Suburban,2343,14460,2169,7.11,1.238,2020Q4,2020
138,142000,4,C,9260000,65.21,Sold,Warehouse,9.74,1,22.75,Suburban,2343,14460,2169,7.11,1.238,2020Q4,2020
139,78561,3,C,5150000,65.55,Sold,Warehouse,6.86,1,18.5,Suburban,2343,14460,2169,7.11,1.238,2019Q2,2019
140,80100,3,B,14350000,179.15,Sold,Warehouse,27.31,1,20,Suburban,2346,14460,2169,25.49,1.0995,2019Q3,2019
141,104912,4,B,8300000,79.11,Sold,Warehouse,16.72,1,24,Suburban,2347,14460,2169,28.78,1.0995,2019Q1,2019
142,64111,2,C,2350000,36.66,Sold,Warehouse,2.65,4,20,Suburban,2351,14460,2169,9.39,1.0995,2019Q3,2019
143,67680,3,B,4400000,65.01,Sold,Warehouse,7.32,1,35,Suburban,2360,14460,2169,31.26,1.0995,2020Q1,2020
144,60000,3,C,4875000,81.25,Sold,Warehouse,5.72,1,20,Suburban,2368,14460,2169,6,1.238,2020Q2,2020
145,315000,3,A,32500000,103.17,Sold,Warehouse,30.61,2,23.5,Suburban,2379,14460,2169,15.85,1.0995,2020Q4,2020
146,66390,2,C,217000,3.27,Sold,Warehouse,7.86,1,17,Suburban,2382,14460,2169,12.02,1.0995,2020Q1,2020
147,53000,2,B,13260000,250.19,Sold,Manufacturing,3.4,1,13.25,Suburban,2458,14460,2114,6.16,1.238,2020Q3,2020
148,72650,3,C,10000000,137.65,Sold,Distribution,3.22,1,18,Urban,2472,14460,2114,5.87,1.238,2020Q2,2020
149,69000,2,C,186000,2.7,Sold,Warehouse,7.55,2,20,Suburban,2648,12700,2169,50.08,1.0995,2019Q4,2019
150,206885,3,B,7650000,36.98,Sold,Manufacturing,17,1,20.5,Suburban,2703,39300,2169,27.64,1.0995,2020Q4,2020
151,310000,3,C,4700000,15.16,Sold,Manufacturing,23.32,1,27,Suburban,2720,39300,2169,37.62,1.0995,2021Q1,2021
152,118000,2,C,7750000,65.68,Sold,Manufacturing,3.27,4,13,Suburban,2720,39300,2169,37.62,1.0995,2020Q2,2020
153,226000,2,C,2082899,9.22,Sold,Manufacturing,6,6,12,Suburban,2720,39300,2169,37.62,1.0995,2019Q1,2019
154,196000,2,C,1200000,6.12,Sold,Warehouse,5.39,4,29,Suburban,2720,39300,2169,37.62,1.0995,2019Q1,2019
155,150000,2,C,150000,1,Sold,Warehouse,3,5,55,Suburban,2723,39300,2169,39.28,1.0995,2019Q2,2019
